Index,Store,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
3968,22,41.34,3.727,1044.85,2.48,76843.7,221.02,397.21,142.4694405,7.543,True
3969,22,37.89,3.713,3762.29,0.03,10761.14,115.48,6249.6,142.4460738,7.543,False
3973,22,34.8,3.56,11032.13,31010.19,336.23,57.67,508.33,142.5385253,7.543,True
3974,22,29.43,3.577,1701.21,32204.65,16.2,194.0,1590.59,142.6019205,7.328,False
3975,22,36.36,3.595,2715.05,17233.65,4.34,138.75,1997.23,142.6653157,7.328,False
3976,22,38.95,3.593,5009.6,3460.53,5.38,933.63,722.56,142.7320173,7.328,False
3977,22,25.22,3.579,1131.61,1260.68,0.6,355.42,1084.89,142.8000415,7.328,False
3978,22,32.63,3.608,19102.16,1403.25,-89.1,43742.76,1549.09,142.8680657,7.328,False
3979,22,27.69,3.755,69391.99,653.35,259.84,43631.94,3458.3,142.9360899,7.328,True
3981,22,30.28,3.866,10313.25,4247.11,-2.58,2512.93,3651.16,142.9708227,7.328,False
3982,22,38.37,3.885,2454.71,640.92,18.14,95.01,1146.29,142.9600459,7.328,False
3983,22,35.39,3.868,22078.63,90.09,36.37,8168.4,1459.36,142.9492691,7.328,False
3987,22,41.85,3.772,9579.66,5468.24,418.52,1560.1,1709.89,143.1550899,7.176,False
3988,22,49.5,3.723,6979.9,1768.58,30.05,1147.11,1879.41,143.2200737,7.176,False
3989,22,50.31,3.678,4083.79,24.55,40.0,41.05,411.72,143.2200737,7.176,False
4096,23,44.04,3.57,9157.72,9619.31,286.88,3834.44,3543.37,136.4618065,4.42,False
4097,23,45.48,3.571,3761.33,206.48,140.88,529.68,5284.63,136.4666667,4.42,False
4098,23,35.23,3.536,70.24,47.47,103991.94,7.0,677.31,136.4788,4.42,True
4099,23,43.6,3.501,6134.68,50.47,8734.68,5080.3,20441.81,136.4909333,4.42,False
4101,23,32.99,3.445,6112.33,19.18,738.38,591.22,4241.95,136.5335161,4.42,False
4102,23,27.8,3.413,1003.58,14.2,1683.17,2.0,570.74,136.5883871,4.42,False
4103,23,22.3,3.402,3895.97,50366.6,237.87,1099.12,2573.14,136.6432581,4.42,True
4104,23,24.29,3.439,4230.07,34854.95,38.18,2408.34,3931.61,136.698129,4.261,False
4105,23,28.49,3.523,2766.24,15216.56,4.84,807.22,2273.23,136.753,4.261,False
4108,23,29.71,3.633,35688.59,6055.11,132.8,43218.61,5335.65,137.0632581,4.261,False
4109,23,26.6,3.655,8770.83,8403.67,56.54,9800.67,6133.9,137.1666774,4.261,True
4110,23,27.01,3.703,8924.48,10140.32,1.88,6699.65,2236.81,137.2583103,4.261,False
4112,23,25.91,3.827,29917.01,4311.34,32.93,23421.73,2723.0,137.4238966,4.261,False
4113,23,33.11,3.876,8575.57,1125.61,5.08,4365.63,2742.87,137.5066897,4.261,False
4114,23,41.19,3.867,5739.62,110.48,6.03,3380.28,838.7,137.5843871,4.261,False
4115,23,57.82,3.889,3502.06,72.5,6.97,276.39,1541.93,137.6552903,4.261,False
4116,23,36.71,3.921,8920.01,116.41,7.09,1010.3,3025.4,137.7261935,4.261,False
4118,23,41.81,4.025,4460.9,4852.66,25.17,2064.48,1879.86,137.868,4.125,False
4119,23,56.55,4.046,2438.53,6551.03,30.84,502.31,4874.16,137.9230667,4.125,False
4120,23,44.62,4.023,2622.72,1325.48,27.04,2.0,2132.69,137.9781333,4.125,False
4125,23,66.22,3.798,4238.85,92.2,61.64,1401.23,2312.38,138.1138065,4.125,False
4126,23,56.82,3.746,7565.4,503.4,220.02,2581.42,6208.43,138.1174194,4.125,False
4127,23,64.73,3.683,4810.62,442.3,41.03,1361.6,2213.38,138.1295333,4.125,False
4128,23,71.82,3.629,5810.83,658.1,8.28,2064.37,5454.93,138.1629,4.125,False
4130,23,70.86,3.538,6918.05,103.8,26.79,6112.89,5184.17,138.2296333,4.156,False
4131,23,69.19,3.561,4159.57,99.3,0.47,3148.73,1106.63,138.263,4.156,False
4132,23,71.13,3.61,2538.45,5.7,38.15,437.8,1377.22,138.2331935,4.156,False
4133,23,69.31,3.701,3050.22,205.08,7.05,3797.44,3275.95,138.2033871,4.156,False
4134,23,71.51,3.698,2030.27,77.84,25.26,1810.24,1863.72,138.1735806,4.156,False
4135,23,71.12,3.772,23983.92,144.9,106.86,13110.54,4860.8,138.1437742,4.156,False
4136,23,69.97,3.84,2665.76,33.79,50.4,1135.93,3513.48,138.1857097,4.156,False
4137,23,64.63,3.874,3082.87,134.11,55.0,5325.05,5906.69,138.2814516,4.156,False
4138,23,68.34,3.884,17318.35,23.29,118.36,4812.58,3030.79,138.3771935,4.156,False
4139,23,66.74,3.921,13578.43,91.22,85.23,1288.27,4827.11,138.4729355,4.156,True
4141,23,56.8,4.056,7503.68,200.82,10.5,1993.04,6412.69,138.6534,4.156,False
4142,23,53.71,4.018,4330.13,60.55,4.72,2646.89,3369.45,138.7395,4.156,False
4146,23,50.56,3.917,4782.75,124.72,118.91,1316.96,738.09,138.7281613,4.145,False
4147,23,51.88,3.817,10193.06,15530.99,101.46,7331.85,3121.88,138.6227097,4.145,False
4148,23,33.21,3.792,6666.07,12333.44,55.46,378.43,1535.97,138.5172581,4.145,False
4149,23,39.49,3.754,12248.53,2087.92,97.9,924.92,4618.61,138.4473,4.145,False
4150,23,33.44,3.727,1175.67,4.55,130129.11,479.96,2481.14,138.4246667,4.145,True
4154,23,31.44,3.574,3950.75,91.42,319.49,6.0,2045.31,138.4283871,4.145,False
4155,23,22.04,3.56,13285.54,28922.45,274.02,143.69,1233.63,138.4882258,4.145,True
4156,23,12.27,3.577,2827.22,42920.21,104.62,8.0,5590.76,138.5480645,3.932,False
4157,23,26.3,3.595,2680.8,31738.61,21.8,26.82,2753.57,138.6079032,3.932,False
4158,23,30.33,3.593,8812.89,8287.62,4.36,1783.08,1446.42,138.6701613,3.932,False
4159,23,12.05,3.579,1857.58,2675.46,0.2,240.9,1186.84,138.7333871,3.932,False
4160,23,22.1,3.608,26536.25,1716.26,74.1,49781.21,1938.48,138.7966129,3.932,False
4161,23,14.94,3.755,77017.24,407.32,453.2,49809.3,4834.74,138.8598387,3.932,True
4162,23,25.39,3.807,-563.9,2825.54,21.0,5510.21,4677.39,138.9004286,3.932,False
4163,23,20.86,3.866,14956.07,6109.29,6.58,2330.31,2469.24,138.8844286,3.932,False
4164,23,32.68,3.885,2573.35,1388.9,0.4,28.0,1979.19,138.8684286,3.932,False
4165,23,28.49,3.868,24141.13,168.8,29.03,12336.26,2166.83,138.8524286,3.932,False
4169,23,35.96,3.772,15085.79,4569.13,185.91,2067.42,2092.26,139.0569032,3.684,False
4170,23,39.54,3.723,3351.11,4315.25,73.52,1882.0,1737.99,139.1226129,3.684,False
4278,24,46.78,3.719,9391.17,20595.49,686.11,5950.16,6034.65,136.4618065,8.454,False
4279,24,48.17,3.717,9025.52,794.02,198.98,2629.75,5364.55,136.4666667,8.454,False
4280,24,41.83,3.689,2571.98,66.94,64304.51,221.93,3661.62,136.4788,8.454,True
4281,24,47.21,3.666,4825.79,126.88,1601.23,6002.36,19966.73,136.4909333,8.454,False
4283,24,36.0,3.611,6244.37,9.09,143.42,1766.33,5516.14,136.5335161,8.454,False
4284,24,36.93,3.587,1813.06,632.93,1633.67,51.66,1309.54,136.5883871,8.454,False
4285,24,33.45,3.566,5743.34,44499.08,228.23,1242.49,4310.79,136.6432581,8.454,True
4286,24,32.86,3.585,7325.68,25367.9,203.51,1745.2,3261.35,136.698129,8.659,False
4287,24,36.5,3.666,3545.34,8743.62,127.43,819.74,4434.08,136.753,8.659,False
4288,24,25.73,3.705,2809.05,7169.67,171.45,730.64,3663.25,136.8564194,8.659,False
4289,24,31.92,3.737,755.78,4142.75,190.3,90.5,2594.66,136.9598387,8.659,False
4290,24,38.61,3.796,65021.23,4189.09,254.01,47452.43,7146.25,137.0632581,8.659,False
4291,24,33.82,3.826,11788.06,6777.04,73.29,11571.69,4451.85,137.1666774,8.659,True
4292,24,33.92,3.874,12244.57,10925.86,25.52,15725.51,5533.12,137.2583103,8.659,False
4293,24,37.35,3.917,10065.77,10556.73,2.2,6791.1,9440.12,137.3411034,8.659,False
4294,24,35.36,3.983,5903.53,3495.48,18.15,110.37,3688.64,137.4238966,8.659,False
4295,24,41.5,4.021,21306.54,1190.23,2.49,34839.93,3932.94,137.5066897,8.659,False
4296,24,48.68,4.021,10310.26,920.9,1.02,3250.66,1844.03,137.5843871,8.659,False
4297,24,59.51,4.054,5283.83,652.04,3.4,552.16,3402.95,137.6552903,8.659,False
4298,24,47.28,4.098,11314.86,475.99,4.0,5456.51,1749.37,137.7261935,8.659,False
4300,24,48.65,4.187,4765.31,5896.55,57.4,1204.7,3980.37,137.868,8.983,False
4301,24,61.05,4.17,10959.96,3425.69,79.48,1682.87,4506.82,137.9230667,8.983,False
4302,24,49.26,4.163,12968.26,729.55,39.25,1121.45,15101.9,137.9781333,8.983,False
4303,24,52.14,4.124,19129.69,192.0,195.04,5860.88,4953.15,138.0332,8.983,False
4304,24,58.7,4.055,6503.15,-192.0,97.28,1798.06,1286.62,138.0882667,8.983,False
4307,24,71.79,3.915,5320.71,42.2,204.43,883.54,2374.74,138.1138065,8.983,False
4308,24,59.93,3.871,15742.14,250.6,35.76,3050.95,7604.47,138.1174194,8.983,False
4309,24,68.28,3.786,11618.99,217.9,9.33,2449.86,5633.09,138.1295333,8.983,False
4310,24,72.29,3.722,8790.16,749.1,30.57,4434.39,7308.24,138.1629,8.983,False
4312,24,77.18,3.646,2920.43,559.3,181.49,1218.55,3889.14,138.2296333,8.953,False
4313,24,75.36,3.689,7991.43,136.9,111.69,5852.88,4022.09,138.263,8.953,False
4314,24,76.42,3.732,571.85,126.88,145.72,614.55,1867.65,138.2331935,8.953,False
4315,24,73.62,3.82,4638.37,501.84,15.86,4124.82,4218.24,138.2033871,8.953,False
4316,24,73.26,3.819,11887.54,557.1,138.39,9345.76,2781.67,138.1735806,8.953,False
4317,24,75.53,3.863,37938.11,798.52,178.81,12823.7,5682.73,138.1437742,8.953,False
4318,24,72.87,3.963,4703.02,262.05,9.3,4744.01,1858.94,138.1857097,8.953,False
4319,24,68.13,3.997,8778.19,280.89,91.01,8868.81,3798.51,138.2814516,8.953,False
4320,24,71.18,4.026,34000.98,79.5,69.24,8772.12,4937.68,138.3771935,8.953,False
4321,24,72.81,4.076,15092.87,60.92,89.01,2756.36,4563.61,138.4729355,8.953,True
4322,24,64.28,4.088,8179.55,1.0,30.77,1838.92,3353.34,138.5673,8.953,False
4323,24,61.25,4.203,11768.07,1.91,56.98,873.12,6190.47,138.6534,8.953,False
4324,24,58.86,4.158,11941.13,15.28,21.76,984.11,7013.13,138.7395,8.953,False
4328,24,55.16,4.071,10844.38,104.16,105.09,1795.68,3059.8,138.7281613,8.693,False
4329,24,52.73,3.97,8313.92,11811.73,63.68,3537.32,4877.52,138.6227097,8.693,False
4330,24,38.21,3.947,8076.39,5372.88,9.64,2701.13,3827.64,138.5172581,8.693,False
4331,24,44.0,3.942,8149.83,130.3,56.52,1211.08,5557.03,138.4473,8.693,False
4332,24,35.83,3.978,3652.05,0.01,79498.33,557.88,1721.64,138.4246667,8.693,True
4336,24,38.07,3.816,5534.28,97.5,83.27,123.39,1423.9,138.4283871,8.693,False
4337,24,31.85,3.785,13207.59,24639.5,242.13,283.98,1952.87,138.4882258,8.693,True
4338,24,25.19,3.794,4003.39,31311.4,45.78,55.46,3545.98,138.5480645,8.75,False
4339,24,32.93,3.802,4802.99,25691.42,9.33,240.11,3571.6,138.6079032,8.75,False
4340,24,34.96,3.798,10280.65,8762.33,6.62,3250.76,2390.43,138.6701613,8.75,False
4341,24,22.23,3.78,5304.44,4001.75,0.3,1142.67,2835.01,138.7333871,8.75,False
4342,24,30.77,3.806,16578.16,3771.2,248.7,36615.03,1773.02,138.7966129,8.75,False
4343,24,24.78,3.945,67978.21,3160.58,510.7,56735.25,6406.18,138.8598387,8.75,True
4344,24,30.83,4.006,30387.5,3345.17,10.2,24079.57,4095.4,138.9004286,8.75,False
4346,24,36.25,4.079,7463.25,1240.37,0.8,3203.05,1626.23,138.8684286,8.75,False
4347,24,34.0,4.045,25493.43,589.16,28.38,12134.86,3029.84,138.8524286,8.75,False
4351,24,41.09,3.954,11628.38,6169.32,317.18,4239.74,2843.86,139.0569032,8.362,False
4352,24,49.38,3.914,4629.04,1215.02,65.54,3291.28,1867.73,139.1226129,8.362,False
4353,24,51.45,3.876,12838.71,108.99,70.7,17.58,1967.0,139.1226129,8.362,False
4460,25,44.81,3.53,7642.65,8851.65,196.09,3286.86,3287.36,210.9810201,7.082,False
4461,25,46.41,3.53,6165.27,168.82,94.85,267.01,3687.92,211.1847207,7.082,False
4462,25,43.49,3.492,208.47,65.0,58539.77,6.47,926.72,211.4120757,7.082,True
4463,25,42.85,3.452,3425.95,34.0,1200.12,4106.92,15164.5,211.6394306,7.082,False
4464,25,38.69,3.415,5549.98,64.0,256.97,2761.65,8753.69,211.8667856,7.082,False
4465,25,33.09,3.413,4548.64,61.0,602.21,282.11,1932.2,212.0685039,7.082,False
4466,25,36.56,3.389,2729.99,80.12,1689.22,26.97,3547.38,212.2360401,7.082,False
4467,25,32.42,3.389,4624.26,49913.53,177.05,407.17,2515.09,212.4035763,7.082,True
4468,25,30.23,3.422,8642.2,26833.97,25.94,1092.98,3714.33,212.5711125,6.961,False
4469,25,34.6,3.513,2459.51,10718.26,0.92,506.45,3277.12,212.7386486,6.961,False
4470,25,23.87,3.533,577.2,3417.28,4.0,5.85,1684.31,212.8336399,6.961,False
4472,25,34.98,3.617,38223.59,4566.23,21.92,42448.94,5621.09,213.0236225,6.961,False
4473,25,32.47,3.64,17655.4,5620.25,12.82,16909.35,6645.05,213.1186138,6.961,True
4474,25,32.23,3.695,25926.69,9583.33,1.0,8768.42,6263.7,213.2732106,6.961,False
4476,25,36.01,3.816,14860.09,3050.12,21.38,12085.01,1327.97,213.6718127,6.961,False
4477,25,37.44,3.848,11412.9,944.64,0.7,13264.83,3951.01,213.8711137,6.961,False
4478,25,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False
4479,25,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False
4480,25,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False
4482,25,42.46,4.044,5432.06,4239.57,8.35,789.18,1044.74,214.3127027,7.139,False
4483,25,57.1,4.027,4862.43,2190.68,9.16,787.22,2870.05,214.3675045,7.139,False
4484,25,44.2,4.004,4318.51,5.24,5.83,62.58,1828.28,214.4223063,7.139,False
4489,25,69.54,3.742,6667.97,38.4,40.85,544.94,2765.31,214.5513278,7.139,False
4490,25,58.48,3.689,9024.73,207.4,64.04,2897.69,4748.56,214.5527132,7.139,False
4491,25,68.34,3.62,5987.75,147.2,100.04,1735.9,3500.18,214.5653243,7.139,False
4492,25,73.52,3.564,9127.63,467.6,30.29,3543.14,5417.88,214.606,7.139,False
4494,25,75.52,3.475,7926.21,399.7,40.32,4541.86,4619.98,214.6873514,7.28,False
4495,25,73.87,3.523,7262.73,45.6,18.01,1803.13,1354.39,214.728027,7.28,False
4496,25,74.32,3.567,4170.08,227.91,14.1,3456.58,2629.71,214.7331351,7.28,False
4497,25,72.98,3.647,6287.52,582.48,2.07,2505.39,1521.67,214.7382432,7.28,False
4498,25,72.08,3.654,14653.91,1155.02,13.07,10978.83,2021.96,214.7433514,7.28,False
4499,25,71.93,3.722,21796.09,67.99,5.1,14696.25,3555.23,214.7484595,7.28,False
4500,25,66.99,3.807,7258.16,2.2,0.6,4015.19,780.22,214.825578,7.28,False
4501,25,64.53,3.834,7693.13,69.6,50.0,2360.4,3561.61,214.9567044,7.28,False
4502,25,68.55,3.867,11407.22,15.4,68.64,3827.68,2540.33,215.0878309,7.28,False
4503,25,72.79,3.911,15308.07,0.0,22.06,5643.24,1903.09,215.2189573,7.28,True
4505,25,57.6,4.038,7709.27,17.82,61.88,802.77,8294.38,215.5475459,7.28,False
4506,25,54.52,3.997,5110.78,11.0,10.66,149.01,3098.09,215.7367162,7.28,False
4511,25,40.83,3.787,12435.08,16493.02,55.19,1165.36,1144.39,216.1567105,7.293,False
4512,25,34.59,3.771,8241.47,4602.35,140.59,2798.74,2750.2,216.1618309,7.293,False
4513,25,42.75,3.75,5239.56,817.6,36.04,1090.69,2570.57,216.1829378,7.293,False
4519,25,27.55,3.563,11458.67,23102.07,60.0,330.69,1423.39,216.5919686,7.293,True
4520,25,22.62,3.592,1110.97,21678.98,4.88,84.58,2257.32,216.7064891,7.439,False
4521,25,33.27,3.611,4639.99,8520.81,4.66,150.09,2535.14,216.8210096,7.439,False
4522,25,37.9,3.605,1988.0,2369.91,5.27,16.35,1017.39,216.8568073,7.439,False
4523,25,18.89,3.583,1279.16,1315.38,1.1,356.16,899.27,216.861116,7.439,False
4524,25,32.57,3.615,16999.41,603.41,244.2,24224.34,855.25,216.8654246,7.439,False
4525,25,23.08,3.753,48279.58,252.55,167.02,24939.8,2566.96,216.8697332,7.439,True
4526,25,31.71,3.814,8838.55,1560.68,709.42,536.0,5488.14,216.9093707,7.439,False
4528,25,31.95,3.89,4921.26,81.87,1.2,571.51,822.23,217.1652896,7.439,False
4529,25,28.79,3.86,20996.56,-3.27,17.57,3982.88,1833.43,217.293249,7.439,False
4533,25,36.75,3.763,13525.91,3245.99,165.01,1109.08,1475.49,217.6588439,7.191,False
4534,25,56.08,3.724,3881.79,1981.72,29.77,798.01,850.22,217.7422947,7.191,False
4535,25,56.15,3.676,4568.42,196.17,20.68,88.0,948.87,217.7422947,7.191,False
4642,26,40.08,3.57,7174.09,6889.46,292.44,1581.44,2399.33,136.4618065,7.598,False
4643,26,37.78,3.571,5590.39,226.18,61.08,345.45,4332.53,136.4666667,7.598,False
4645,26,36.74,3.501,3343.0,9.0,955.74,1187.26,14774.79,136.4909333,7.598,False
4646,26,34.24,3.47,4980.07,19.0,144.13,1669.69,6055.33,136.5030667,7.598,False
4648,26,22.53,3.413,699.47,0.09,1018.94,9.0,2816.25,136.5883871,7.598,False
4649,26,18.8,3.402,4124.23,34472.24,159.04,799.85,2194.68,136.6432581,7.598,True
4650,26,22.94,3.439,3352.77,17442.27,117.1,468.31,6344.32,136.698129,7.467,False
4651,26,25.55,3.523,2153.82,6050.57,62.24,275.03,2511.4,136.753,7.467,False
4652,26,15.22,3.542,1673.31,3004.75,27.82,153.3,2092.05,136.8564194,7.467,False
4653,26,24.16,3.568,812.2,1267.64,32.5,13.76,1914.38,136.9598387,7.467,False
4654,26,25.24,3.633,35421.34,1596.92,74.14,20234.78,6541.84,137.0632581,7.467,False
4655,26,23.89,3.655,5858.94,2569.2,13.42,5936.74,5874.01,137.1666774,7.467,True
4656,26,23.9,3.703,11524.93,6005.06,1.04,3417.87,7086.22,137.2583103,7.467,False
4657,26,28.06,3.751,7373.92,5211.81,3.2,2716.45,4114.28,137.3411034,7.467,False
4658,26,22.49,3.827,20215.36,1400.8,7.35,15485.84,2581.11,137.4238966,7.467,False
4659,26,29.03,3.876,4540.15,480.42,1.98,387.57,3900.33,137.5066897,7.467,False
4660,26,35.06,3.867,6977.12,161.0,3.99,1535.17,2084.52,137.5843871,7.467,False
4661,26,49.97,3.889,4336.7,150.86,4.59,199.78,2239.64,137.6552903,7.467,False
4662,26,33.33,3.921,8827.14,169.73,12.75,981.6,3196.41,137.7261935,7.467,False
4664,26,36.9,4.025,3766.78,2941.14,24.34,1103.96,2536.7,137.868,7.489,False
4665,26,50.81,4.046,3275.87,865.21,36.58,154.69,3169.48,137.9230667,7.489,False
4666,26,43.6,4.023,1946.7,32.65,21.62,24.1,2152.4,137.9781333,7.489,False
4671,26,58.51,3.798,4810.9,3.0,110.44,662.3,2964.12,138.1138065,7.489,False
4672,26,49.43,3.746,7908.98,54.6,16.57,689.29,4172.84,138.1174194,7.489,False
4673,26,57.84,3.683,5833.29,153.8,254.03,851.83,3785.07,138.1295333,7.489,False
4674,26,63.04,3.629,5543.88,372.0,103.99,1901.89,6556.54,138.1629,7.489,False
4676,26,64.94,3.538,4894.97,230.0,19.39,3309.33,5437.93,138.2296333,7.405,False
4677,26,64.47,3.561,6894.41,72.3,3.5,1114.8,1415.15,138.263,7.405,False
4678,26,66.75,3.61,3072.39,35.8,13.8,1032.75,3437.32,138.2331935,7.405,False
4679,26,64.12,3.701,3025.97,112.64,2.6,376.52,1155.13,138.2033871,7.405,False
4680,26,65.6,3.698,28330.0,49.21,42.09,8478.97,3544.06,138.1735806,7.405,False
4681,26,67.01,3.772,5732.23,17.6,6.45,1524.63,2439.95,138.1437742,7.405,False
4682,26,65.54,3.84,2430.95,16.0,5.54,829.7,3038.77,138.1857097,7.405,False
4683,26,62.08,3.874,4507.08,33.6,149.46,1866.46,4685.63,138.2814516,7.405,False
4684,26,63.69,3.884,13118.17,3.4,86.31,2176.09,2555.38,138.3771935,7.405,False
4685,26,61.58,3.921,4133.77,6.0,72.78,526.42,3514.48,138.4729355,7.405,True
4688,26,50.66,4.018,2409.15,7.64,0.22,1016.11,2465.17,138.7395,7.405,False
4692,26,46.95,3.917,1827.16,35.87,50.0,478.93,2088.65,138.7281613,7.138,False
4693,26,48.67,3.817,6408.11,8616.07,51.82,1288.17,2064.51,138.6227097,7.138,False
4694,26,32.72,3.792,4842.66,3083.37,27.52,274.07,3595.5,138.5172581,7.138,False
4695,26,38.23,3.754,4476.0,180.34,34.86,492.43,3675.31,138.4473,7.138,False
4700,26,29.43,3.574,3785.58,11.0,112.01,22.19,2073.0,138.4283871,7.138,False
4701,26,23.73,3.56,6947.56,22671.67,259.93,27.44,1259.96,138.4882258,7.138,True
4702,26,11.17,3.577,1019.69,28472.93,3.26,99.49,3230.19,138.5480645,7.097,False
4703,26,22.01,3.595,3331.81,13502.12,2.32,12.78,2271.66,138.6079032,7.097,False
4704,26,25.76,3.593,1928.88,2003.26,2.84,2201.55,1904.51,138.6701613,7.097,False
4705,26,6.27,3.579,1545.29,882.82,0.1,424.29,2636.55,138.7333871,7.097,False
4706,26,21.46,3.608,14747.64,655.99,30.98,16822.27,3281.87,138.7966129,7.097,False
4707,26,12.14,3.755,40985.01,518.16,332.74,16868.38,2852.91,138.8598387,7.097,True
4709,26,18.57,3.866,6746.03,1440.08,71.16,3304.53,1932.49,138.8844286,7.097,False
4710,26,26.49,3.885,1699.44,190.0,18.0,133.09,2525.41,138.8684286,7.097,False
4711,26,26.62,3.868,17853.54,98.56,25.47,3571.47,3716.37,138.8524286,7.097,False
4715,26,29.42,3.772,9549.4,3449.11,246.53,624.4,4702.57,139.0569032,6.884,False
4716,26,33.95,3.723,2818.7,700.38,43.1,565.42,1591.69,139.1226129,6.884,False
4717,26,40.55,3.678,1326.83,0.65,20.6,47.73,1101.15,139.1226129,6.884,False
4824,27,49.69,3.719,10710.56,44021.61,475.3,4235.07,4920.65,140.4111613,7.906,False
4825,27,51.42,3.717,32812.24,5487.82,143.88,567.08,14703.26,140.4127857,7.906,False
4826,27,47.88,3.689,164.01,27.47,73934.06,24.22,540.56,140.4217857,7.906,True
4827,27,50.55,3.666,5369.61,294.47,7008.02,3692.11,33247.0,140.4307857,7.906,False
4828,27,46.28,3.627,4072.48,48.0,1800.87,1796.01,8867.17,140.4397857,7.906,False
4829,27,40.68,3.611,7510.92,28.09,1049.3,1160.14,7853.48,140.4700795,7.906,False
4830,27,41.59,3.587,2415.4,239.89,1438.33,209.34,2976.85,140.528765,7.906,False
4831,27,37.85,3.566,3650.53,50076.68,271.89,1009.78,1773.53,140.5874505,7.906,True
4832,27,35.8,3.585,9235.59,29675.22,526.36,2399.37,6290.52,140.6461359,8.009,False
4833,27,41.3,3.666,8081.05,16237.87,542.46,643.15,6238.31,140.7048214,8.009,False
4834,27,30.35,3.705,2754.17,9280.81,465.77,2567.91,1550.34,140.8086118,8.009,False
4835,27,36.96,3.737,2789.03,4172.39,589.24,101.5,3857.29,140.9124021,8.009,False
4836,27,42.52,3.796,62172.73,6256.0,530.81,67474.85,6129.6,141.0161924,8.009,False
4837,27,37.86,3.826,15591.32,6206.22,249.82,14000.53,8024.91,141.1199827,8.009,True
4838,27,37.24,3.874,14655.15,10670.84,162.82,11286.99,1595.8,141.2140357,8.009,False
4839,27,41.74,3.917,16993.22,13384.32,9.6,8237.33,9045.21,141.3007857,8.009,False
4840,27,40.07,3.983,28652.29,3088.37,109.25,35364.08,4464.45,141.3875357,8.009,False
4841,27,44.32,4.021,14171.85,917.3,2.2,3614.57,4582.1,141.4742857,8.009,False
4842,27,49.6,4.021,7275.48,175.65,2.96,5193.68,2366.04,141.55478,8.009,False
4843,27,57.3,4.054,4142.06,506.34,5.17,917.38,3467.03,141.6269332,8.009,False
4844,27,49.4,4.098,12705.56,180.11,7.59,2943.99,3495.93,141.6990864,8.009,False
4846,27,52.22,4.187,5139.48,4770.63,53.84,1532.47,4176.9,141.8433929,8.253,False
4847,27,62.62,4.17,12507.63,2681.1,99.95,1433.43,3244.98,141.9015262,8.253,False
4848,27,52.33,4.163,6408.19,901.65,58.56,51.97,2182.32,141.9596595,8.253,False
4853,27,73.4,3.915,10283.49,31.2,245.41,4069.79,2775.35,142.1095438,8.253,False
4854,27,64.05,3.871,12921.09,414.6,95.99,1666.88,7819.11,142.1158099,8.253,False
4855,27,69.52,3.786,9943.48,614.9,15.0,3382.44,6779.57,142.1292548,8.253,False
4856,27,73.23,3.722,9510.17,821.5,7.98,3928.13,6054.38,142.1606464,8.253,False
4858,27,82.08,3.646,12579.0,303.6,217.95,8280.23,7999.22,142.2234298,8.239,False
4859,27,78.95,3.689,7264.26,219.2,31.1,4489.18,3102.22,142.2548214,8.239,False
4860,27,78.64,3.732,10835.89,164.46,21.51,3314.7,7302.33,142.2337569,8.239,False
4861,27,76.01,3.82,8698.49,289.37,5.28,12205.87,3358.94,142.2126924,8.239,False
4862,27,75.22,3.819,39317.03,194.67,64.32,25462.22,3161.43,142.1916279,8.239,False
4863,27,78.44,3.863,5892.89,148.66,14.01,4147.47,5611.07,142.1705634,8.239,False
4864,27,76.51,3.963,4017.25,33.65,6.2,1753.64,6783.58,142.2157385,8.239,False
4865,27,72.93,3.997,4757.01,85.3,371.06,3090.86,8212.53,142.3105933,8.239,False
4866,27,75.0,4.026,25371.97,59.81,276.58,6582.38,5400.13,142.4054482,8.239,False
4867,27,76.0,4.076,18992.1,56.16,118.16,4511.15,7235.18,142.500303,8.239,True
4868,27,68.72,4.088,17121.4,17.82,18.5,2384.18,4270.34,142.5938833,8.239,False
4869,27,66.1,4.203,18287.65,63.82,677.64,6039.37,3359.1,142.6798167,8.239,False
4870,27,64.92,4.158,26306.03,39.82,55.24,11296.93,12954.12,142.76575,8.239,False
4874,27,58.99,4.071,7756.75,206.45,100.0,731.23,2174.84,142.7624113,8.0,False
4875,27,54.44,3.97,13125.35,13340.62,32.81,6669.47,718.46,142.6614597,8.0,False
4876,27,41.06,3.947,7490.34,20667.93,204.5,693.02,2912.62,142.5605081,8.0,False
4877,27,46.66,3.942,13377.23,5391.57,209.27,1851.81,4613.77,142.4928071,8.0,False
4878,27,43.63,3.978,3706.65,23.98,94432.21,588.15,6938.6,142.4694405,8.0,True
4879,27,38.95,3.966,3865.29,8.98,9084.53,102.38,13208.03,142.4460738,8.0,False
4882,27,43.65,3.816,4615.76,68.96,81.36,79.48,541.09,142.4751302,8.0,False
4883,27,36.05,3.785,6032.37,31849.81,373.32,191.69,4961.75,142.5385253,8.0,True
4884,27,32.23,3.794,7701.72,49026.3,56.77,64.25,3763.34,142.6019205,7.945,False
